Adj Close,Close,High,Low,Open,Volume
GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS
132.9523468017578,144.25,152.39999389648438,141.4499969482422,150.0,458969
127.4683609008789,138.3000030517578,145.8000030517578,137.0,143.25,123792
126.77710723876953,137.5500030517578,142.0,136.10000610351562,139.14999389648438,105494
127.97528839111328,138.85000610351562,142.0,138.25,138.5,62774
126.77710723876953,137.5500030517578,139.4499969482422,134.1999969482422,139.4499969482422,58328
128.71261596679688,139.64999389648438,143.0,136.0,143.0,179596
126.96143341064453,137.75,139.6999969482422,137.5,138.89999389648438,45672
133.04452514648438,144.35000610351562,149.39999389648438,137.1999969482422,138.0500030517578,466973
127.3301010131836,138.14999389648438,148.0,135.10000610351562,147.9499969482422,398997
126.82316589355469,137.60000610351562,143.0,137.10000610351562,140.10000610351562,82104
127.92919921875,138.8000030517578,139.5500030517578,136.14999389648438,136.64999389648438,56774
128.43612670898438,139.35000610351562,142.60000610351562,138.8000030517578,141.3000030517578,111847
124.51898956298828,135.10000610351562,140.5,133.60000610351562,139.35000610351562,96664
123.64335632324219,134.14999389648438,137.5,133.10000610351562,136.0500030517578,55216
124.38072967529297,134.9499969482422,138.5,132.0500030517578,135.0500030517578,119575
126.82316589355469,137.60000610351562,139.75,135.10000610351562,135.5,101644
130.786376953125,141.89999389648438,143.8000030517578,136.5,137.0500030517578,184543
136.1321258544922,147.6999969482422,149.25,140.1999969482422,143.0,404623
138.20591735839844,149.9499969482422,153.75,146.85000610351562,149.35000610351562,414755
136.9155731201172,148.5500030517578,153.60000610351562,146.5,151.0,276792
137.4685821533203,149.14999389648438,151.9499969482422,145.64999389648438,149.0500030517578,169684
142.123046875,154.1999969482422,156.75,149.0,150.89999389648438,288781
142.26132202148438,154.35000610351562,164.0,152.4499969482422,163.0,505961
138.94325256347656,150.75,156.8000030517578,150.0,156.0,187070
154.427490234375,167.5500030517578,173.35000610351562,152.0,152.6999969482422,1505351
167.60752868652344,181.85000610351562,189.39999389648438,168.4499969482422,169.60000610351562,1861816
168.068359375,182.35000610351562,183.9499969482422,171.0,173.6999969482422,680478
172.58460998535156,187.25,191.1999969482422,176.3000030517578,182.35000610351562,672248
170.41860961914062,184.89999389648438,194.89999389648438,181.25,191.5,830986
183.18389892578125,198.75,201.8000030517578,185.35000610351562,187.6999969482422,1100773
183.55259704589844,199.14999389648438,206.35000610351562,196.10000610351562,200.25,570591
181.3866424560547,196.8000030517578,203.6999969482422,193.0,199.89999389648438,437267
194.24407958984375,210.75,217.1999969482422,197.85000610351562,201.6999969482422,733015
193.36846923828125,209.8000030517578,222.0,207.0,220.5,854433
189.08267211914062,205.14999389648438,212.0,200.14999389648438,210.0,468703
186.40980529785156,202.25,205.0,198.0500030517578,200.25,223589
194.79710388183594,211.35000610351562,214.0,203.0,203.6999969482422,352031
195.25790405273438,211.85000610351562,218.85000610351562,208.4499969482422,212.39999389648438,425440
197.70037841796875,214.5,216.4499969482422,212.1999969482422,213.85000610351562,428392
199.03680419921875,215.9499969482422,218.75,211.25,216.0,257475
200.37322998046875,217.39999389648438,224.8000030517578,215.4499969482422,216.75,380238
202.12445068359375,219.3000030517578,224.0,216.5,220.35000610351562,385429
205.3964080810547,222.85000610351562,225.8000030517578,215.60000610351562,220.0,473146
201.80184936523438,218.9499969482422,225.6999969482422,218.0,224.6999969482422,346034
198.9446563720703,215.85000610351562,227.14999389648438,214.0500030517578,219.85000610351562,935270
204.1060333251953,221.4499969482422,224.39999389648438,212.0500030517578,216.89999389648438,1398665
202.1705322265625,219.35000610351562,225.4499969482422,217.0500030517578,219.8000030517578,849089
197.7925567626953,214.60000610351562,221.8000030517578,212.25,220.4499969482422,402162
193.59890747070312,210.0500030517578,217.3000030517578,202.6999969482422,216.0,401058
183.46041870117188,199.0500030517578,212.9499969482422,196.5500030517578,212.0,301245
187.1471405029297,203.0500030517578,206.75,192.1999969482422,202.0,361773
190.28085327148438,206.4499969482422,212.5,201.0500030517578,204.0,623912
187.60797119140625,203.5500030517578,208.0500030517578,202.0,207.0,150088
183.32215881347656,198.89999389648438,204.85000610351562,196.60000610351562,203.64999389648438,354643
180.8797149658203,196.25,201.6999969482422,195.0500030517578,198.14999389648438,176926
182.4004669189453,197.89999389648438,203.3000030517578,197.0,197.0,287468
186.04110717773438,201.85000610351562,204.89999389648438,193.1999969482422,197.0,527764
187.5618896484375,203.5,208.8000030517578,200.0,203.60000610351562,425144
181.52488708496094,196.9499969482422,204.89999389648438,195.39999389648438,203.4499969482422,167674
188.06883239746094,204.0500030517578,204.5500030517578,196.5500030517578,196.9499969482422,186003
179.77371215820312,195.0500030517578,206.6999969482422,194.25,206.6999969482422,166125
179.68153381347656,194.9499969482422,198.35000610351562,193.5,195.0500030517578,107860
181.43270874023438,196.85000610351562,199.5500030517578,193.8000030517578,193.8000030517578,88555
196.82479858398438,213.5500030517578,216.9499969482422,198.1999969482422,199.5,957303
192.1702880859375,208.5,215.89999389648438,205.0500030517578,215.0,442935
192.7233123779297,209.10000610351562,212.0,206.4499969482422,209.5500030517578,215999
186.59413146972656,202.4499969482422,210.9499969482422,200.6999969482422,209.10000610351562,242638
200.00457763671875,217.0,221.8000030517578,208.25,212.0,785497
214.567138671875,232.8000030517578,239.0,217.5,219.9499969482422,2023815
210.18914794921875,228.0500030517578,243.0,225.0,237.0,1103629
215.6731414794922,234.0,236.39999389648438,221.5,229.10000610351562,564737
201.98619079589844,219.14999389648438,229.89999389648438,216.0,226.0,808993
196.50216674804688,213.1999969482422,225.0,212.10000610351562,215.0,338501
192.1702880859375,208.5,215.9499969482422,207.75,213.1999969482422,232087
197.28561401367188,214.0500030517578,215.4499969482422,210.0500030517578,210.0500030517578,394048
198.43771362304688,215.3000030517578,224.35000610351562,212.6999969482422,212.9499969482422,889296
197.0091094970703,213.75,218.5,208.5,217.0,458750
192.58506774902344,208.9499969482422,215.4499969482422,205.75,214.9499969482422,395382
192.4007110595703,208.75,214.6999969482422,208.1999969482422,211.1999969482422,314047
197.838623046875,214.64999389648438,219.89999389648438,209.14999389648438,209.1999969482422,428881
196.04132080078125,212.6999969482422,219.75,211.8000030517578,217.0,220333
196.6404571533203,213.35000610351562,216.0,209.89999389648438,214.75,534688
183.41433715820312,199.0,214.75,193.5,214.0,606825
180.6953582763672,196.0500030517578,202.64999389648438,191.5,198.10000610351562,237044
187.97665405273438,203.9499969482422,205.9499969482422,196.60000610351562,197.39999389648438,103489
188.8118896484375,203.4499969482422,208.0,202.5,205.89999389648438,107175
185.9813232421875,200.39999389648438,204.1999969482422,195.0,198.0,199458
179.90260314941406,193.85000610351562,201.3000030517578,193.14999389648438,201.3000030517578,194003
169.36923217773438,182.5,194.89999389648438,181.5,193.0,343944
168.71961975097656,181.8000030517578,183.1999969482422,175.10000610351562,177.35000610351562,244326
172.4782257080078,185.85000610351562,187.89999389648438,183.60000610351562,184.1999969482422,154606
166.95626831054688,179.89999389648438,184.39999389648438,178.0,183.0,197307
175.44798278808594,189.0500030517578,191.60000610351562,181.39999389648438,181.39999389648438,273245
174.14866638183594,187.64999389648438,193.0,185.5,189.8000030517578,211989
176.46881103515625,190.14999389648438,191.6999969482422,186.0,186.0,128706
171.03973388671875,184.3000030517578,190.4499969482422,181.10000610351562,190.0,119171
168.95162963867188,182.0500030517578,187.8000030517578,181.10000610351562,184.0,99413
161.99122619628906,174.5500030517578,185.0,173.0,182.5,134709
158.4646453857422,170.75,175.5,166.0500030517578,175.5,160690
160.50634765625,172.9499969482422,176.0,170.0500030517578,171.64999389648438,88684
157.86141967773438,170.10000610351562,172.75,168.10000610351562,171.25,94950
160.8311767578125,173.3000030517578,174.9499969482422,172.0,172.0,92693
170.2972869873047,183.5,184.64999389648438,172.6999969482422,175.9499969482422,243230
177.58248901367188,191.35000610351562,196.0,183.5,186.0,417811
200.7837677001953,216.35000610351562,219.4499969482422,191.0500030517578,193.4499969482422,2078913
203.8463134765625,219.64999389648438,227.5,212.10000610351562,217.0,1552051
203.19667053222656,218.9499969482422,223.8000030517578,216.3000030517578,219.64999389648438,650636
204.58876037597656,220.4499969482422,224.39999389648438,217.6999969482422,218.5,245311
201.29415893554688,216.89999389648438,221.8000030517578,216.0,217.5,175134
200.59811401367188,216.14999389648438,220.85000610351562,215.0,216.0,255799
201.5261688232422,217.14999389648438,219.89999389648438,216.3000030517578,217.89999389648438,120572
189.6935272216797,204.39999389648438,221.85000610351562,202.8000030517578,218.0,444707
184.8212890625,199.14999389648438,204.0,193.85000610351562,204.0,219255
186.16696166992188,200.60000610351562,207.0,195.0,200.14999389648438,133327
183.9860382080078,198.25,202.9499969482422,195.0,201.35000610351562,80160
183.42919921875,197.64999389648438,201.25,197.0,199.0,41355
179.94900512695312,193.89999389648438,199.0,193.0,198.64999389648438,79794
179.20657348632812,193.10000610351562,195.6999969482422,192.25,193.89999389648438,41384
178.69613647460938,192.5500030517578,196.0,192.0,193.9499969482422,94010
179.39218139648438,193.3000030517578,196.0,192.0,193.0,106904
184.21804809570312,198.5,203.9499969482422,195.64999389648438,200.3000030517578,224800
186.16696166992188,200.60000610351562,205.89999389648438,196.0,197.0,138090
182.037109375,196.14999389648438,203.89999389648438,195.35000610351562,201.4499969482422,152727
181.52671813964844,195.60000610351562,199.0,194.35000610351562,196.89999389648438,37170
179.7169952392578,193.64999389648438,195.39999389648438,192.1999969482422,192.1999969482422,27662
179.11376953125,193.0,196.75,192.0,193.89999389648438,25359
176.46881103515625,190.14999389648438,196.75,189.0500030517578,193.5500030517578,57682
176.09759521484375,189.75,193.14999389648438,189.10000610351562,191.5,52857
175.7263946533203,189.35000610351562,192.89999389648438,189.0,191.5,25299
176.14401245117188,189.8000030517578,192.89999389648438,189.3000030517578,190.0,60803
176.88644409179688,190.60000610351562,192.8000030517578,190.0,190.5,136959
178.0001220703125,191.8000030517578,193.89999389648438,191.0,192.0,41389
174.70553588867188,188.25,194.0,188.0,192.5,83322
175.77276611328125,189.39999389648438,192.35000610351562,188.5,188.89999389648438,61624
174.055908203125,187.5500030517578,190.5500030517578,187.0,190.3000030517578,64830
178.41770935058594,192.25,195.0,187.0,188.0,314957
179.11376953125,193.0,194.5500030517578,191.35000610351562,192.5,19121
178.41770935058594,192.25,197.0,191.60000610351562,194.0,86250
175.40155029296875,189.0,193.39999389648438,188.0,192.0,175490
181.71231079101562,195.8000030517578,197.39999389648438,188.0,188.89999389648438,423591
184.91409301757812,199.25,203.39999389648438,194.6999969482422,197.1999969482422,316846
181.8515167236328,195.9499969482422,204.0,195.14999389648438,200.75,173033
181.34109497070312,195.39999389648438,198.89999389648438,195.0,197.14999389648438,64615
179.48497009277344,193.39999389648438,201.0,192.5,197.0,131098
178.8817596435547,192.75,196.1999969482422,191.5,193.0500030517578,88514
179.39218139648438,193.3000030517578,197.39999389648438,192.89999389648438,196.8000030517578,74068
180.2738494873047,194.25,195.8000030517578,193.3000030517578,194.4499969482422,39558
179.39218139648438,193.3000030517578,195.39999389648438,192.0,194.9499969482422,78658
183.1508026123047,197.35000610351562,203.35000610351562,196.25,199.0,398892
182.5475616455078,196.6999969482422,203.0,195.0,197.35000610351562,284206
184.07884216308594,198.35000610351562,201.75,198.0,198.0,222349
182.1299285888672,196.25,200.39999389648438,195.0,198.5500030517578,103257
183.6148223876953,197.85000610351562,202.0,197.0,201.0,237731
182.3155517578125,196.4499969482422,201.60000610351562,195.75,198.39999389648438,343063
180.45941162109375,194.4499969482422,198.5,194.0,197.4499969482422,124972
182.1763153076172,196.3000030517578,201.8000030517578,194.60000610351562,195.8000030517578,472501
183.2899932861328,197.5,200.0,196.6999969482422,200.0,420001
199.57730102539062,215.0500030517578,218.39999389648438,196.10000610351562,198.5500030517578,2385547
189.87918090820312,204.60000610351562,218.8000030517578,204.0,217.39999389648438,626387
186.44537353515625,200.89999389648438,208.8000030517578,199.5,207.9499969482422,393844
175.54075622558594,189.14999389648438,206.1999969482422,186.3000030517578,201.0,269410
173.35984802246094,186.8000030517578,193.8000030517578,183.0,187.25,324552
180.96986389160156,195.0,196.0,187.64999389648438,187.64999389648438,459954
179.7169952392578,193.64999389648438,198.5,192.1999969482422,198.5,87351
186.44537353515625,200.89999389648438,202.0,195.0,195.35000610351562,359681
183.19717407226562,197.39999389648438,204.6999969482422,196.5,202.6999969482422,147397
181.34109497070312,195.39999389648438,198.5,194.39999389648438,198.10000610351562,204795
180.4130401611328,194.39999389648438,198.0500030517578,193.25,195.75,88462
187.32699584960938,201.85000610351562,203.39999389648438,194.8000030517578,195.5,420380
185.00686645507812,199.35000610351562,204.0,195.5500030517578,203.0,194738
182.1299285888672,196.25,199.89999389648438,195.5500030517578,199.0,203313
181.94432067871094,196.0500030517578,202.64999389648438,193.5,197.4499969482422,302024
181.10910034179688,195.14999389648438,198.14999389648438,194.64999389648438,197.8000030517578,137162
181.48031616210938,195.5500030517578,197.85000610351562,194.10000610351562,196.14999389648438,172165
181.66590881347656,195.75,199.5500030517578,195.0,196.9499969482422,162374
180.7378387451172,194.75,198.39999389648438,194.4499969482422,196.5,166217
180.3202362060547,194.3000030517578,197.5,193.60000610351562,195.60000610351562,126685
183.42919921875,197.64999389648438,205.8000030517578,194.4499969482422,195.39999389648438,1177184
181.48031616210938,195.5500030517578,201.60000610351562,194.6999969482422,198.5,249417
178.09291076660156,191.89999389648438,196.5500030517578,191.1999969482422,196.5,158509
178.18569946289062,192.0,197.1999969482422,191.60000610351562,193.10000610351562,137370
178.13931274414062,191.9499969482422,196.0,191.5,192.0,191408
174.38067626953125,187.89999389648438,195.5,182.3000030517578,193.6999969482422,530936
171.36453247070312,184.64999389648438,190.60000610351562,183.89999389648438,188.1999969482422,159563
170.94691467285156,184.1999969482422,187.39999389648438,182.39999389648438,186.0,91831
169.6476593017578,182.8000030517578,184.5,182.25,184.0,69693
163.3369140625,176.0,182.0,175.0,179.0,184466
167.5131378173828,180.5,181.8000030517578,178.5,181.8000030517578,133076
171.08612060546875,184.35000610351562,187.0,181.5,184.0,162989
174.14866638183594,187.64999389648438,189.89999389648438,185.0,185.10000610351562,135452
173.2206573486328,186.64999389648438,189.64999389648438,185.1999969482422,188.64999389648438,79252
175.44798278808594,189.0500030517578,191.3000030517578,185.1999969482422,186.6999969482422,103640
172.3854217529297,185.75,191.75,184.8000030517578,190.0,105306
188.25506591796875,202.85000610351562,208.0,185.5,186.6999969482422,1284570
182.686767578125,196.85000610351562,205.64999389648438,191.5,204.4499969482422,605323
179.4385986328125,193.35000610351562,199.85000610351562,192.3000030517578,198.0,187176
182.037109375,196.14999389648438,202.0,192.9499969482422,192.9499969482422,233315
183.9860382080078,198.25,200.0,194.0500030517578,196.89999389648438,134956
184.7284698486328,199.0500030517578,204.4499969482422,198.0500030517578,199.89999389648438,439150
184.0324249267578,198.3000030517578,201.14999389648438,195.0,200.0500030517578,140564
193.73329162597656,204.6999969482422,206.0,196.4499969482422,198.0,494234
192.40830993652344,203.3000030517578,205.6999969482422,200.0,205.0,478044
187.39224243164062,198.0,209.0,196.6999969482422,203.9499969482422,382851
188.05474853515625,198.6999969482422,208.3000030517578,196.75,198.89999389648438,506624
187.3449249267578,197.9499969482422,202.89999389648438,197.0,202.89999389648438,126481
189.0011749267578,199.6999969482422,204.0,195.0,198.5,103782
189.19046020507812,199.89999389648438,202.9499969482422,198.75,202.0500030517578,180101
187.43955993652344,198.0500030517578,201.5,194.0,195.0,143721
188.7172393798828,199.39999389648438,202.8000030517578,198.0,200.0,225738
199.69577026367188,211.0,217.39999389648438,200.0,200.8000030517578,1664745
203.24485778808594,214.75,217.39999389648438,207.5500030517578,211.85000610351562,601245
196.9984588623047,208.14999389648438,214.89999389648438,207.14999389648438,209.0,211541
191.74581909179688,202.60000610351562,213.14999389648438,200.0500030517578,205.10000610351562,216843
196.33595275878906,207.4499969482422,212.0,201.0,206.5,196085
192.9288330078125,203.85000610351562,208.5500030517578,202.10000610351562,206.5,120967
194.34848022460938,205.35000610351562,207.8000030517578,203.10000610351562,204.89999389648438,127744
196.66722106933594,207.8000030517578,213.9499969482422,205.39999389648438,206.39999389648438,444835
193.9225616455078,204.89999389648438,210.14999389648438,203.64999389648438,208.89999389648438,664942
191.74581909179688,202.60000610351562,209.6999969482422,201.25,206.5,128244
187.3449249267578,197.9499969482422,205.0,196.10000610351562,203.0,102749
179.7261962890625,189.89999389648438,201.0,189.0,199.10000610351562,159484
178.77976989746094,188.89999389648438,192.9499969482422,183.4499969482422,188.75,150680
181.14584350585938,191.39999389648438,198.0,190.0,192.0,213865
188.10203552246094,198.75,201.4499969482422,191.39999389648438,191.39999389648438,441256
182.1395721435547,192.4499969482422,197.8000030517578,192.0500030517578,197.8000030517578,97884
176.7922821044922,186.8000030517578,193.3000030517578,185.0,193.3000030517578,113098
180.10476684570312,190.3000030517578,191.9499969482422,185.85000610351562,188.10000610351562,209589
176.55569458007812,186.5500030517578,193.10000610351562,185.6999969482422,193.0,119482
174.94677734375,184.85000610351562,189.35000610351562,184.0,187.4499969482422,116427
180.3413848876953,190.5500030517578,193.0,185.8000030517578,185.8000030517578,121867
174.99404907226562,184.89999389648438,191.0,184.0,190.5500030517578,119897
175.84584045410156,185.8000030517578,188.4499969482422,184.0,185.8000030517578,168050
174.89942932128906,184.8000030517578,190.0,184.4499969482422,189.5,171686
176.7922821044922,186.8000030517578,188.39999389648438,185.5,185.75,78106
175.751220703125,185.6999969482422,189.5,185.0,187.5,102547
169.4574737548828,179.0500030517578,184.39999389648438,178.1999969482422,184.0,148306
167.61195373535156,177.10000610351562,182.64999389648438,176.0500030517578,180.0500030517578,124171
167.51731872558594,177.0,179.64999389648438,175.4499969482422,177.3000030517578,59789
170.9717559814453,180.64999389648438,185.9499969482422,177.14999389648438,177.14999389648438,239069
166.57090759277344,176.0,179.75,173.0500030517578,175.0,93525
167.04409790039062,176.5,180.14999389648438,175.75,178.0,54623
166.7601776123047,176.1999969482422,177.9499969482422,175.39999389648438,176.60000610351562,52510
166.8074951171875,176.25,179.5,175.10000610351562,175.10000610351562,48823
167.99053955078125,177.5,181.75,177.1999969482422,177.1999969482422,31483
168.0851593017578,177.60000610351562,180.6999969482422,176.5,178.3000030517578,82572
169.93067932128906,179.5500030517578,180.0,178.10000610351562,178.60000610351562,50399
170.1673126220703,179.8000030517578,182.3000030517578,178.0,180.60000610351562,67630
166.09765625,175.5,178.0,175.0500030517578,177.5,124242
164.86729431152344,174.1999969482422,177.89999389648438,173.64999389648438,175.5,186178
162.6432342529297,171.85000610351562,176.10000610351562,171.39999389648438,175.1999969482422,211586
165.19857788085938,174.5500030517578,176.8000030517578,171.14999389648438,173.89999389648438,209846
165.43516540527344,174.8000030517578,176.4499969482422,172.75,176.4499969482422,88870
161.83877563476562,171.0,176.25,170.35000610351562,175.5,370167
161.9333953857422,171.10000610351562,174.75,170.10000610351562,172.5,267905
167.8958740234375,177.39999389648438,180.1999969482422,171.1999969482422,171.89999389648438,712025
174.75746154785156,184.64999389648438,186.3000030517578,180.0,180.0,673015
168.36907958984375,177.89999389648438,187.75,177.39999389648438,186.1999969482422,280642
171.9181671142578,181.64999389648438,185.8000030517578,179.0,179.1999969482422,365584
168.70034790039062,178.25,181.8000030517578,173.3000030517578,174.89999389648438,566065
170.9717559814453,180.64999389648438,185.9499969482422,178.25,180.0,557358
175.98780822753906,185.9499969482422,188.39999389648438,182.5,182.5,1199933
175.56192016601562,185.5,189.35000610351562,185.0,188.0,336242
176.0824737548828,186.0500030517578,190.5,185.0,189.0,457632
174.75746154785156,184.64999389648438,188.1999969482422,184.0,187.3000030517578,161110
177.73870849609375,187.8000030517578,189.0,182.85000610351562,185.60000610351562,542811
174.89942932128906,184.8000030517578,189.4499969482422,184.4499969482422,188.6999969482422,215123
172.24942016601562,182.0,186.9499969482422,181.6999969482422,185.75,173268
170.07266235351562,179.6999969482422,183.25,179.0,182.0,197841
172.15478515625,181.89999389648438,188.6999969482422,181.1999969482422,184.89999389648438,514474
173.05389404296875,182.85000610351562,185.3000030517578,182.10000610351562,182.39999389648438,178650
175.751220703125,185.6999969482422,192.5,182.10000610351562,182.10000610351562,1139938
174.94677734375,184.85000610351562,187.89999389648438,183.5500030517578,187.0,236654
192.64491271972656,203.5500030517578,206.0,186.0,186.4499969482422,2820030
194.6324005126953,205.64999389648438,213.4499969482422,196.5,204.85000610351562,1923824
188.05474853515625,198.6999969482422,214.89999389648438,196.0,207.0,1220104
194.3957977294922,205.39999389648438,212.0,200.0,200.3000030517578,1280054
194.30113220214844,205.3000030517578,209.35000610351562,204.0500030517578,206.8000030517578,414233
190.42080688476562,201.1999969482422,206.0500030517578,197.5,205.89999389648438,518544
189.19046020507812,199.89999389648438,206.0,199.4499969482422,202.25,339895
193.0234832763672,203.9499969482422,207.0,197.0,200.89999389648438,602706
187.1083221435547,197.6999969482422,203.89999389648438,197.10000610351562,201.6999969482422,316376
183.7958221435547,194.1999969482422,200.6999969482422,192.75,198.6999969482422,225325
191.0832977294922,201.89999389648438,203.0,190.4499969482422,191.89999389648438,270103
191.6038360595703,202.4499969482422,206.64999389648438,199.5,203.0,462911
197.70828247070312,208.89999389648438,216.4499969482422,201.60000610351562,203.9499969482422,2904782
199.31719970703125,210.60000610351562,219.35000610351562,209.3000030517578,210.5,1527212
